Guardians of the Galaxy,1,Directed by: James Gunn,"Written by: James Gunn"","" Nicole Perlman",Based on: Guardians of the Galaxyby Dan AbnettAndy Lanning,Produced by: Kevin Feige,"Starring: Chris Pratt"","" Zoe Saldaña"","" Dave Bautista"","" Vin Diesel"","" Bradley Cooper"","" Lee Pace"","" Michael Rooker"","" Karen Gillan"","" Djimon Hounsou"","" John C. Reilly"","" Glenn Close"","" Benicio del Toro",Cinematography: Ben Davis,"Edited by: Fred Raskin"","" Craig Wood"","" Hughes Winborne",Music by: Tyler Bates,Productioncompany: Productioncompany,Distributed by: Walt Disney StudiosMotion Pictures,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,"Budget: $232.3 million (gross)[2]"","" $195.9 million (net)[2]",Box office: $773.3 million[3]
Inception,3,Joseph Gordon-Levitt,Arthur," Cobb's partner who manages and researches the missions. Gordon-Levitt compared Arthur to the producer of Cobb's art, ""the one saying, 'Okay, you have your vision; now I'm going to figure out how to make all the nuts and bolts work so you can do your thing'"".: 7  The actor did all but one of his stunt scenes and said the preparation ""was a challenge and it would have to be for it to look real"". James Franco was in talks with Christopher Nolan to play Arthur, but was ultimately unavailable due to scheduling conflicts."
Inception,4,Elliot Page,Ariadne," a graduate student of architecture who is recruited to construct the various dreamscapes, which are described as mazes. The name Ariadne alludes to a princess of Greek myth, daughter of King Minos, who aided the hero Theseus by giving him a sword and a ball of string to help him navigate the labyrinth which was the prison of the Minotaur. Nolan said that Page was chosen for being a ""perfect combination of freshness and savvy and maturity beyond  years"".: 8  Page said their character acts as a proxy to the audience, as ""she's just learning about these ideas and, in essence, assists the audience in learning about dream sharing""."
Inception,5,Tom Hardy,Eames," a sharp-tongued associate of Cobb. He is referred to as a fence but his specialty is forgery, more accurately identity theft. Eames uses his ability to impersonate others inside the dream world in order to manipulate Fischer. Hardy described his character as ""an old, Graham Greene-type diplomat; sort of faded, shabby, grandeur—the old Shakespeare lovey mixed with somebody from Her Majesty's Special Forces"", who wears ""campy, old money"" costumes."
Inception,6,Ken Watanabe,Mr. Saito," a Japanese businessman who employs Cobb for the team's mission. Nolan wrote the role with Watanabe in mind, as he wanted to work with him again after Batman Begins.: 10  Inception is Watanabe's first work in a contemporary setting where his primary language is English. Watanabe tried to emphasize a different characteristic of Saito in every dream level: ""First chapter in my castle, I pick up some hidden feelings of the cycle. It's magical, powerful and then the first dream. And back to the second chapter, in the old hotel, I pick up  sharp and more calm and smart and it's a little bit  different process to make up the character of any movie""."
Inception,7,Dileep Rao,"Yusuf. Rao describes Yusuf as ""an avant-garde pharmacologist"," who is a resource for people, like Cobb, who want to do this work unsupervised, unregistered and unapproved of by anyone"". Co-producer Jordan Goldberg said the role of the chemist was ""particularly tough because you don't want him to seem like some kind of drug dealer"", and that Rao was cast for being ""funny, interesting and obviously smart"".: 11"
Inception,8,Cillian Murphy,Robert Michael Fischer," the heir to a business empire and the team's target.: 10  Murphy said Fischer was portrayed as ""a petulant child who's in need of a lot of attention from his father, he has everything he could ever want materially, but he's deeply lacking emotionally"". The actor also researched the sons of Rupert Murdoch, ""to add to that the idea of living in the shadow of someone so immensely powerful""."
Inception,9,Tom Berenger,Peter Browning," Robert Fischer's godfather and fellow executive at the Fischers' company. Berenger said Browning acts as a ""surrogate father"" to Fischer, who calls the character ""Uncle Peter"", and emphasized that ""Browning has been with  his whole life and has probably spent more quality time with him than his own father"".: 11"
Inception,10,Marion Cotillard,Mal Cobb," Dom's deceased wife. She is a manifestation of Dom's guilt about the real cause of Mal's suicide. He is unable to control these projections of her, challenging his abilities as an extractor. Nolan described Mal as ""the essence of the femme fatale,"" and DiCaprio praised Cotillard's performance, saying that ""she can be strong and vulnerable and hopeful and heartbreaking all in the same moment, which was perfect for all the contradictions of her character"".: 9–10"
Inception,11,Pete Postlethwaite,Maurice Fischer, Robert Fischer's father and the dying founder of a business empire.
Inception,12,Michael Caine,Professor Stephen Miles," Cobb's mentor and father-in-law,: 11  and Ariadne's college professor who recommends her to the team."
Inception,13,Lukas Haas,Nash, an architect in Cobb's employment who betrays the team and is later replaced by Ariadne.
Inception,14,Talulah Riley,a woman," credited as ""Blonde"", whom Eames disguises himself as in a dream. Riley liked the role, despite it being minimal: ""I get to wear a nice dress, pick up men in bars, and shove them in elevators. It was good to do something adultish. Usually I play 15-year-old English schoolgirls."""
Family Guy,404 ERROR
21 Jump Street,1,"Directed by: Phil Lord"","" Christopher Miller",Screenplay by: Michael Bacall,"Story by: Michael Bacall"","" Jonah Hill",Based on: 21 Jump Streetby Patrick Hasburgh  Stephen J. Cannell,"Produced by: Neal H. Moritz"","" Stephen J. Cannell","Starring: Jonah Hill"","" Channing Tatum"","" Brie Larson"","" Dave Franco"","" Rob Riggle"","" Ice Cube",Cinematography: Barry Peterson,Edited by: Joel Negron,Music by: Mark Mothersbaugh,Productioncompanies: Productioncompanies,Distributed by: Columbia Pictures[2]Metro-Goldwyn-Mayer[3][2],Release dates: Release dates,Running time: Running time,Country: United States,Language: English,Budget: $42–54.7 million[5][6],Box office: $201.6 million[5]
21 Jump Street,2,Jonah Hill,Morton Schmidt, a socially awkward yet smart police officer
21 Jump Street,3,Channing Tatum,Greg Jenko, a slow-witted yet handsome cop
21 Jump Street,4,Brie Larson,Molly Tracey, one of Eric's friends and Schmidt's love interest
21 Jump Street,5,Dave Franco,Eric Molson, a student who is one of the HFS dealers
21 Jump Street,6,Rob Riggle,Mr. Walters, a physical education teacher
21 Jump Street,7,DeRay Davis,Domingo, the leader of the One-Percenters
21 Jump Street,8,Ice Cube,Captain Dickson, a coarse police captain who manages 21 Jump Street
21 Jump Street,9,Dax Flame,Zack, Jenko's friend who is a science genius and plants the bug in Eric's cellphone.
21 Jump Street,10,Chris Parnell,Mr. Gordon, a drama teacher
21 Jump Street,11,Ellie Kemper,Ms. Griggs, a science teacher who has a sexual interest towards Jenko and doesn't know he is a cop
21 Jump Street,12,Jake Johnson,Principal Dadier, the principal of Sagan High
21 Jump Street,13,Nick Offerman,Deputy Chief Hardy,
21 Jump Street,14,Holly Robinson Peete,Officer Judy Hoffs,
21 Jump Street,15,Johnny Pemberton,Delroy,
21 Jump Street,16,Stanley Wong,Roman,
21 Jump Street,17,Justin Hires,Juario,
21 Jump Street,18,Brett Lapeyrouse,Amir,
21 Jump Street,19,Lindsey Broad,Lisa,
21 Jump Street,20,Caroline Aaron,Annie Schmidt,
21 Jump Street,21,Joe Chrest,David Schmidt,
21 Jump Street,22,Geraldine Singer,Phyllis,
21 Jump Street,23,Dakota Johnson,Fugazy,
21 Jump Street,24,Rye Rye,Jr. Jr.,
21 Jump Street,25,Valerie Tian,Burns,
21 Jump Street,26,Jaren Mitchell,Sanders,
21 Jump Street,27,Johnny Simmons,Billiam Willingham, a Sagan High student who died due to HFS
21 Jump Street,28,Spencer Boldman,French Samuels,
21 Jump Street,29,Luis Da Silva,One-percenter #3 – Luis,
21 Jump Street,30,Johnny Depp ,Tom Hanson,
21 Jump Street,31,Peter DeLuise ,Doug Penhall,
Full House,404 ERROR
The DUFF,1,Directed by: Ari Sandel,Screenplay by: Josh A. Cagan,Based on: The DUFFby Kody Keplinger,"Produced by: Susan Cartsonis"","" McG"","" Mary Viola","Starring: Mae Whitman"","" Robbie Amell"","" Bella Thorne"","" Bianca Santos"","" Skyler Samuels"","" Romany Malco"","" Ken Jeong"","" Allison Janney",Cinematography: David Hennings,Edited by: Wendy Greene Bricmont,Music by: Dominic Lewis,Productioncompanies: Productioncompanies,"Distributed by: Lionsgate"","" CBS Films",Release dates: Release dates,Running time: Running time,Country: United States,Language: English,Budget: $8.5 million[4],Box office: $43.7 million[4]
The DUFF,2,Mae Whitman,Bianca Piper,
The DUFF,3,Robbie Amell,Wesley Rush,
The DUFF,4,Bella Thorne,Madison Morgan,
The DUFF,5,Bianca Santos,Casey Cordero,
The DUFF,6,Skyler Samuels,Jess Harris,
The DUFF,7,Romany Malco,Principal Buchanan,
The DUFF,8,Ken Jeong,Mr. Arthur,
The DUFF,9,Allison Janney,Dottie Piper,
The DUFF,10,Nick Eversman,Toby Tucker,
The DUFF,11,Chris Wylde,Mr. Fillmore,
The DUFF,12,Rebecca Weil,Caitlyn,
The DUFF,13,Erick Chavarria,Mr. Gomez,
The DUFF,14,J.J. Green,Trevor,
The DUFF,15,Murielle Telio,Mariah,
The DUFF,16,Mahaley Manning,Kara,
The DUFF,17,Demetrius Bridges,Jarrett,
The DUFF,18,Danielle Sherrick,Carrie Wescovich,
The DUFF,19,Danielle Lyn,Maya,
iZombie,1,"Genre: Comedy drama"","" Crime"","" Horror"","" Police procedural[1][2][3]",Based on: iZOMBIEby Chris RobersonMike Allred,"Developed by: Rob Thomas"","" Diane Ruggiero-Wright","Starring: Rose McIver"","" Malcolm Goodwin"","" Rahul Kohli"","" Robert Buckley"","" David Anders"","" Aly Michalka"","" Robert Knepper"","" Bryce Hodgson",Narrated by: Rose McIver,"Opening theme: ""Stop, I'm Already Dead""by Deadboy & the Elephantmen",Composer: Josh Kramon,Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,"Executive producers: Rob Thomas"","" Diane Ruggiero-Wright"","" Dan Etheridge"","" Danielle Stokdyk","Production locations: Vancouver, British Columbia",Camera setup: Single-camera,Running time: 42 minutes,"Production companies: Spondoolie Productions"","" Vertigo"","" Warner Bros. Television",Distributor: Warner Bros. Television Distribution,Original network: The CW,Picture format: 1080i (HDTV),"Original release: March 17, 2015 (2015-03-17) –August 1, 2019 (2019-08-01)"
iZombie,2,Rose McIver,"Olivia ""Liv"" Moore: A former medical resident who became a zombie when she attended a boat party that was attacked by people who had just taken a new designer drug called ""Utopium"" while also consuming the Max Rager energy drink. She works as a coroner's assistant for the King County Medical Examiner's Office to have access to the human brains she must frequently consume to maintain her humanity and suppress her hunger. She experiences flashes of memories from the brains she eats"," and temporarily takes on random quirks from her subjects and has demonstrated the ability to take a bullet to the chest with little damage. Through her visions, Liv uses her powers to bring justice to the victims and help Seattle Police find and apprehend murderers. In season four she assumes the alias ""Renegade"", eventually becoming a public figure as she seeks to aid other zombies by smuggling them in and out of the city."
iZombie,3,Malcolm Goodwin,Clive Babineaux: A Seattle PD detective," newly transferred from vice to homicide when the series starts, who gets Liv's help to solve crimes. Liv and Ravi initially claim that she is ""psychic-ish"" to account for her knowledge of victims, but he eventually learns the truth about her in the second season. With her help, Clive has solved many cases in an incredibly efficient and accurate fashion, hoping one day to be promoted to captain. He is in a relationship with former federal agent-turned cop Dale Bozzio."
iZombie,4,Rahul Kohli,Ravi Chakrabarti: A medical examiner," Liv's friend, and Major's eventual roommate. He knows Liv's secret and assists her whenever he can to protect as well as study her, expressing an interest in finding a cure for her condition. He used to work for the Centers for Disease Control and Prevention but was fired for his obsession with preparing for an attack with biological weapons. In season 4, he becomes a half zombie while experimenting on himself to develop a zombie vaccine."
iZombie,5,Robert Buckley,Major Lillywhite: Liv's ex-fiancé," with whom she ended the relationship to prevent him from becoming ""infected"" by her condition. He worked as a social worker at the local teen center, Helton Shelter, in the first season. In the second season he was blackmailed into working for Max Rager, and he works for Fillmore-Graves in the third and fourth seasons. In the fourth season finale, he becomes the commander of the organization after the death of his predecessor, Chase Graves."
iZombie,6,David Anders,"Blaine ""DeBeers"" McDonough: A drug dealer-turned brain-dealing zombie who dealt a tainted version of the experimental drug"," Utopium, which helped cause the zombie outbreak. Despite being a career criminal and often serving as an antagonist, he is offered a pardon in the fourth season finale and the chance to be a hero by smuggling and supplying brains after the government cuts off shipments. This leads to him becoming a celebrity in the fifth season, though he still resorts to criminal activity to ensure the brain supply, and to that end, his status. Eventually he is exposed as part of a plot by Stacey Boss, and after losing everything becomes more evil than ever in an attempt to regain his lifestyle. Show co-creator Diane Ruggiero-Wright stated prior to the series finale that there were once plans to redeem the character, who acted as the series’ wild card, but they ultimately fell through."
iZombie,7,Aly Michalka,Peyton Charles: Liv's best friend and roommate," who expresses concern about Liv's declining interest in life after the boat party. She also works as an assistant district attorney for the King County Prosecuting Attorney's Office, before becoming the Mayor's Chief of Staff at the end of the third season. Following the Mayor's death, she becomes the acting Mayor with the goal of improving relations between Seattle's zombies and humans. Alexandra Krosney played the part of Peyton Charles in the original unaired pilot."
iZombie,8,Robert Knepper,Angus McDonough: Blaine's estranged and abusive father whom he turned into a zombie," and who tried to force Blaine to work for him prior to becoming one of Major's Chaos Killer victims. When the character returns as a regular in the fourth season, he becomes a religious cult leader known as ""Brother Love"", preaching pro-zombie/anti-human sentiment. Angus is ultimately executed by the United States military after trying to escape the city while leading a mass breakout of his followers. Though he attempted to mend his relationship with his son, it deteriorates immediately prior to his death upon discovering Blaine manipulated and used his cult for his own ends."
iZombie,9,Bryce Hodgson,"Donald ""Don E."" Eberhard: An associate of Blaine who becomes his henchman"," and later business partner. Hodgson also played the character's twin brother Scott E., a mental patient who believes in zombies, in two episodes of the first season and a flashback in the final season."
Hunter x hunter:,404 ERROR
Assassination classroom:,404 ERROR
The Imitation Game,1,Directed by: Morten Tyldum,Screenplay by: Graham Moore,Based on: Alan Turing: The Enigmaby Andrew Hodges,"Produced by: Nora Grossman"","" Ido Ostrowsky"","" Teddy Schwarzman","Starring: Benedict Cumberbatch"","" Keira Knightley"","" Matthew Goode"","" Rory Kinnear"","" Charles Dance"","" Mark Strong",Cinematography: Óscar Faura,Edited by: William Goldenberg,Music by: Alexandre Desplat,Productioncompanies: Productioncompanies,Distributed by: The Weinstein Company,Release dates: Release dates,Running time: Running time,Country: United States[2][3],Language: English,Budget: $14 million[4],Box office: $233.6 million[5]
The Imitation Game,2,Benedict Cumberbatch,Alan Turing,
The Imitation Game,3,Keira Knightley,Joan Clarke,
The Imitation Game,4,Matthew Goode,Hugh Alexander,
The Imitation Game,5,Rory Kinnear,Detective Robert Nock,
The Imitation Game,6,Allen Leech,John Cairncross,
The Imitation Game,7,Matthew Beard,Peter Hilton,
The Imitation Game,8,Charles Dance,Commander Denniston,
The Imitation Game,9,Mark Strong,Stewart Menzies,
The Imitation Game,10,James Northcote,Jack Good,
The Imitation Game,11,Tom Goodman-Hill,Sergeant Staehl,
The Imitation Game,12,Steven Waddington,Superintendent Smith,
The Imitation Game,13,Ilan Goodman,Keith Furman,
The Imitation Game,14,Jack Tarlton,Charles Richards,
The Imitation Game,15,Alex Lawther,young Alan Turing,
The Imitation Game,16,Jack Bannon,Christopher Morcom,
The Imitation Game,17,Tuppence Middleton,Helen Stewart,
The Imitation Game,18,Andrew Havill,Teacher,
The Imitation Game,19,James G. Nunn,Sherbourne,
The Imitation Game,20,Victoria Wicks,Dorothy Clarke,
Danganronpa the animation:,404 ERROR
Princess Mononoke,1,Kanji: Kanji,Revised Hepburn: Revised Hepburn,Directed by: Hayao Miyazaki,Written by: Hayao Miyazaki,Produced by: Toshio Suzuki,"Starring: Yōji Matsuda"","" Yuriko Ishida"","" Yūko Tanaka"","" Kaoru Kobayashi"","" Masahiko Nishimura"","" Tsunehiko Kamijo"","" Akihiro Miwa"","" Mitsuko Mori"","" Hisaya Morishige",Cinematography: Atsushi Okui,Edited by: Takeshi Seyama,Music by: Joe Hisaishi,Productioncompany: Productioncompany,Distributed by: Toho,Release date: Release date,Running time: Running time,Country: Japan,Language: Japanese,"Budget: ¥2.1 billion"","" ($23.5 million)",Box office: $169.7 million[1],"Released: July 2, 1997 (Japan)October 12, 1999 (North America)",Recorded: 1997,Length: 65:05,Label: Label
Princess Mononoke,2,"Yōji Matsuda voices Prince Ashitaka , the last Ainu prince of the Emishi tribe whose traveling companion is Yakul , a red elk , a fictional species of elk that Miyazaki created for the film. Novelist Ali Shaw has described Yakul","being more similar to a red Lechwe than an elk. Miyazaki called Ashitaka a ""melancholic boy who has a fate"" and stated that Ashitaka's curse ""is similar to the lives of people "". Ashitaka's English voice actor Billy Crudup stated that he liked Ashitaka as ""an unexpected hero. He's not your usual wild"," brave guy. He's really just a young, earnest man who's trying to lead a valuable life and protect his village."""
Princess Mononoke,3,"Yuriko Ishida voices San , a young woman who was raised by the wolves and feels hatred for humans, but eventually comes to care for Ashitaka. In the English version, San is voiced by Claire Danes.
Ishida also voices Kaya , Ashitaka's bride-elect who breaks the rules of the village to gift him her dagger to remember her by. Tara Strong provides her voice in the English version, where she is referred to",his younger sister due to the translation.,
Princess Mononoke,4,"Yūko Tanaka provides the voice of Lady Eboshi , the ruler of Irontown who continually clears the forest. Miyazaki stated that Eboshi was supposed to have a traumatic past, although it is not specifically mentioned in the film. Miyazaki said that Eboshi has a strong and secure personality, evident in the fact that she let Ashitaka move freely through the settlement unescorted, despite his unclear motives. He also said that Eboshi does not acknowledge the Emperor's authority in Irontown, a revolutionary view for the time, and displays an atypical attitude for a woman of that era in that she wouldn't hesitate to sacrifice herself or those around her for her dreams. Miyazaki also said that Eboshi resembles a shirabyōshi. Eboshi's English voice actress Minnie Driver stated that she was interested in ""the challenge of playing  woman who supports industry and represents the interests of man, in terms of achievement and greed."" Driver viewed Eboshi","""a warrior"," an innovator and a protector."""
Princess Mononoke,5,"Ishida also voices Kaya , Ashitaka's bride-elect who breaks the rules of the village to gift him her dagger to remember her by. Tara Strong provides her voice in the English version, where she is referred to",his younger sister due to the translation.,
Princess Mononoke,6,Akira Nagoya,the cattleman leader ;,
Princess Mononoke,7,Kimihiro Reizei,a Jibashiri ;,
Princess Mononoke,8,Tetsu Watanabe,a mountain wolf ;,
Princess Mononoke,9,Makoto Sato,Nago ," a wild boar turned into a demon who curses Ashitaka when he attacks the Emishi village, voiced by John DiMaggio in the English version;"
Princess Mononoke,10,and Sumi Shimamoto,Toki ," Kohroku's wife, a former prostitute, and the leader of Eboshi's women, voiced by Jada Pinkett Smith in the English version."
The Conjuring,1,Directed by: James Wan,"Written by: Chad Hayes"","" Carey W. Hayes","Produced by: Tony DeRosa-Grund"","" Peter Safran"","" Rob Cowan","Starring: Vera Farmiga"","" Patrick Wilson"","" Ron Livingston"","" Lili Taylor",Cinematography: John R. Leonetti,Edited by: Kirk Morri,Music by: Joseph Bishara,Productioncompanies: Productioncompanies,Distributed by: Warner Bros. Pictures,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,Budget: $20 million[2][3],Box office: $319.5 million[2]
The Conjuring,2,Vera Farmiga,Lorraine Warren,
The Conjuring,3,Patrick Wilson,Ed Warren,
The Conjuring,4,Lili Taylor,Carolyn Perron,
The Conjuring,5,Ron Livingston,Roger Perron,
The Conjuring,6,Shanley Caswell,Andrea,
The Conjuring,7,Hayley McFarland,Nancy,
The Conjuring,8,Joey King,Christine,
The Conjuring,9,Mackenzie Foy,Cindy,
The Conjuring,10,Kyla Deaver,April,
The Conjuring,11,Shannon Kook,Drew,
The Conjuring,12,John Brotherton,Brad,
The Conjuring,13,Sterling Jerins,Judy Warren,
The Conjuring,14,Marion Guyot,Georgiana,
The Conjuring,15,Morganna May,Debbie,
The Conjuring,16,Amy Tipton,Camilla,
The Conjuring,17,Zach Pappas,Rick,
The Conjuring,18,Joseph Bishara,Bathsheba,
The Conjuring,19,Christof Veillon,Maurice,
The Conjuring,20,Steve Coulter,Father Gordon,
The Conjuring,21,Lorraine Warren,woman in audience,
Grey's Anatomy,1,"Genre: Medical drama"","" Romantic drama"","" Ensemble drama"","" Dark comedy",Created by: Shonda Rhimes,Starring: List of cast members,Narrated by: Ellen Pompeo and various other cast members,Theme music composer: Psapp,"Opening theme: ""Cosy in the Rocket""(seasons 1–3, 7, 14)","Ending theme: ""Cosy in the Rocket"" (instrumental)(season 1–)",Composer: Danny Lux,Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,"Executive producers: Shonda Rhimes"","" Allan Heinberg"","" Andy Reaser"","" Betsy Beers"","" Debbie Allen"","" James D. Parriott"","" Jeannine Renshaw"","" Jeff Rafner"","" Joan Rater"","" Kent Hodder"","" Krista Vernoff"","" Mark Gordon"","" Mark Wilding"","" Marti Noxon"","" Meg Marinis"","" Peter Horton"","" Rob Corn"","" Stacy McKee"","" Steve Mulholland"","" Tony Phelan"","" William Harper"","" Zoanne Clack"","" Ellen Pompeo","Producers: Ann Kindberg"","" Austin Guzman"","" Elisabeth R. Finch"","" Gabrielle G. Stanton"","" Harry Werksman"","" James E. Williams"","" Jeff Rafner"","" Linda Klein"","" Lisa Taylor"","" Mark Foreman"","" Meg Marinis"","" Michael Metzner"","" Mimi Schmir"","" Peter Nowalk"","" Sara E. White"","" Stacy McKee"","" Tammy Ann Casper"","" Tia Napolitano"","" William Harper"","" Zoanne Clack","Cinematography: Herbert Davis"","" Tim Suhrstedt"","" Jeffrey Jur (pilot only)","Editors: Susan Vaill"","" David Greenspan"","" Edward Ornelas"","" Justin Chinn"","" Briana London"","" Sarah Boyd"","" Stacy Katzman"","" Brandi Bradburn"","" Bjorn Myrholt",Camera setup: Single-camera,Running time: 43–53 minutes,"Production companies: Shondaland"","" The Mark Gordon Company(2005–2017; seasons 1–13)"","" Entertainment One(2017–; season 14–)"","" Trip The Light(2021–; season 18–)"","" ABC Signature[a]","Distributor: Buena Vista Television(2005–2007)"","" Disney–ABC Domestic Television(2007–)",Original network: ABC,"Original release: March 27, 2005 (2005-03-27) –present","Related: Private Practice"","" Station 19"","" A corazón abierto (Colombian TV series)"","" A corazón abierto (Mexican TV series)"
Free:,404 ERROR
Legends of Tomorrow,1,"Genre: Action"","" Comedy drama"","" Science fiction"","" Superhero"","" Time travel",Based on: Characters from DC Comics,"Developed by: Greg Berlanti"","" Marc Guggenheim"","" Andrew Kreisberg"","" Phil Klemmer","Starring: Victor Garber"","" Brandon Routh"","" Arthur Darvill"","" Caity Lotz"","" Franz Drameh"","" Ciara Renée"","" Falk Hentschel"","" Amy Pemberton"","" Dominic Purcell"","" Wentworth Miller"","" Matt Letscher"","" Maisie Richardson-Sellers"","" Nick Zano"","" Tala Ashe"","" Keiynan Lonsdale"","" Jes Macallan"","" Matt Ryan"","" Ramona Young"","" Courtney Ford"","" Olivia Swann"","" Adam Tsekhman"","" Shayan Sobhian"","" Lisseth Chavez","Composers: Blake Neely"","" Daniel James Chan",Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,"Executive producers: Chris Fedak"","" Sarah Schechter"","" Phil Klemmer"","" Keto Shimizu"","" Andrew Kreisberg"","" Marc Guggenheim"","" Greg Berlanti","Producers: Grainne Godfree"","" Sarah Nicole Jones"","" Glen Winter"","" Vladimir Stefoff","Production location: Vancouver, British Columbia",Cinematography: David Geddes`Mahlon Todd Williams,"Editors: Kevin Mock"","" Andrew Kasch",Camera setup: Single-camera,Running time: 42–45 minutes,"Production companies: Berlanti Productions"","" DC Entertainment"","" Warner Bros. Television",Distributor: Warner Bros. Television Distribution,Original network: The CW,Picture format: HDTV 1080i,Audio format: Dolby Digital 5.1,"Original release: January 21, 2016 (2016-01-21) –March 2, 2022 (2022-03-02)"
Legends of Tomorrow,2,Victor Garber,"Martin Stein / Firestorm : A nuclear physicist focused on transmutation and also half of the superhero Firestorm with Jefferson Jackson. During ""Crisis on Earth-X"""," he sacrifices himself to help the heroes escape Earth-X. Graeme McComb portrays a young Stein in the 1970s, 1980s, and 1990s. The character was first introduced on The Flash."
Legends of Tomorrow,3,Brandon Routh,Ray Palmer / Atom : A scientist," inventor, businessman and former CEO of Palmer Technologies who developed a power-suit that is now capable of size manipulation. In the fifth season, Ray chooses to leave the Legends to have a normal life with Nora after marrying her. The character was first introduced on Arrow."
Legends of Tomorrow,4,Arthur Darvill,Rip Hunter : A roguish time traveler and leader of the team," who hides the strains of being responsible for history itself behind a façade of charm and wit. His goal is to defeat Vandal Savage, his archenemy throughout time, in order to save the world and his family. Aiden Longworth portrays a young Rip Hunter. In the second season, Rip disappears and gives command of the Waverider to the Legends. He later returns, first as a film student in the 1960s who has no recollection of his past life, then as a brainwashed killer working for the Legion and later back to his original self. He remains with the team for a while but departs when he realizes that the Legends no longer need him as their captain. In the third season, he is the founder and leader of the Time Bureau. At the end of season three, Rip sacrifices himself in order for the Legends to escape from the time demon, Mallus."
Legends of Tomorrow,5,Caity Lotz,Sara Lance / White Canary:A Star City vigilante and former League of Assassins member suffering from rage issues after being resurrected by the mystical Lazarus Pit. In the second season, Sara becomes the leader of the Legends and captain of the Waverider. The character is partially based on the Black Canary and was first introduced on Arrow.
Legends of Tomorrow,6,Franz Drameh,"Jefferson ""Jax"" Jackson / Firestorm : A former Central City high school athlete whose pro career was derailed by an injury and now works as an auto mechanic. He serves as the other half of the superhero Firestorm with Martin Stein. After Stein dies"," Jax decides to leave the Waverider and return to the present as he is no longer a metahuman. The producers decided to create Jax as the other half of Firestorm to have him be someone in his early 20s and different from Ronnie's Firestorm, bringing comedy and camaraderie with Stein. The character was first introduced on The Flash."
Legends of Tomorrow,7,Ciara Renée,Kendra Saunders / Hawkgirl : A young woman who is just beginning to learn that she has been repeatedly reincarnated over the centuries. When provoked," her ancient warrior persona manifests itself along with wings that grow out of her back. She chooses to leave the team at the end of the first season. Saunders is also known by her Egyptian name Chay-Ara, and Edith Boardman in the series. Anna Deavere Smith portrays an older Kendra in 1871, known as Cinnamon. The character was first introduced on The Flash."
Legends of Tomorrow,8,Falk Hentschel,Carter Hall / Hawkman : The latest reincarnation of the Egyptian prince Khufu who is fated to reincarnate throughout time along with his soulmate Kendra," with powers similar to hers. A reincarnated version is recruited by Vandal Savage where he is known as Scythian Torvil before remembering his life as Carter Hall. He chooses to leave the team at the end of the first season. Hall is also known by the name Joe Boardman in the series. Hentschel received guest credit in his subsequent appearances in season one after the character's death in ""Pilot, Part 2."" The character was first introduced on The Flash."
Legends of Tomorrow,9,Amy Pemberton,Gideon:The artificial intelligence of the Waverider. Pemberton portrays a physical version of the character in the second-season episode," ""Land of the Lost"", the third-season episode ""Here I Go Again"", the fourth season episode ""Legends of To-Meow-Meow"", the fifth-season episode ""I Am Legends"", and in a regular capacity in season seven. An alternate version of Gideon  was first introduced in The Flash."
Legends of Tomorrow,10,Dominic Purcell,Mick Rory / Heat Wave : An arsonist," career criminal, and accomplice of Leonard Snart who, in contrast to his partner, uses a heat gun capable of burning almost anything. After being deserted in the past by Snart, he is recruited by the Time Masters and becomes the bounty hunter Chronos, who hunts the Legends, but later rejoins the team. Mitchell Kummen portrays a young Rory. The character was first introduced on The Flash. Purcell exited the series as a regular cast member after the sixth season."
Legends of Tomorrow,11,Wentworth Miller,Leonard Snart / Captain Cold  and Leo Snart / Citizen Cold : The son of a career criminal who turns to the quick and easy life of crime," and uses a cryonic gun to freeze objects and people on contact. Trestyn Zradicka portrays a young Leo. At the end of the first season, Snart sacrifices himself to save his team. In the second season, the Legion of Doom recruits a past version of Snart from before he joined the team with the promise of averting his future death. Following the Legion's defeat, Mick returns Snart to the exact moment where he was recruited by the Legion, wiping his memories in the process and ensuring that Snart will eventually join the Legends. During the ""Crisis on Earth-X"" event, a parallel universe version from Earth-X, Leonard ""Leo"" Snart is introduced; Leo temporarily joins the Legends. The character was first introduced on The Flash."
Legends of Tomorrow,12,Matt Letscher,Eobard Thawne / Reverse-Flash : A supervillain speedster from the future and the archenemy of the Flash. He is the leader of the Legion of Doom. His goal was to keep himself from being killed by Eddie Thawne back on The Flash. In the season two finale," he is defeated by the Legends and the Black Flash, apparently erasing Thawne from existence once again. The character was first introduced on The Flash."
